mu	sm	N	dims	filename	mu	r	m	N	range1	range2	ntypes	sb	sm	nsteps	stepsize	sigma	final0	final1	final2	time0	time1	time2	size0	size1	size2	hit100.0	hit100.1	hit100.2
mu1e-5	sm-.01	N-400	1D	15201-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0402012635825846	0.825927056636012	NA	24975	7500	NA	402	99	NA	5850	6275	NA
mu1e-5	sm-.01	N-400	1D	16460-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0367777406499839	0.845478416000804	NA	24975	1800	NA	402	99	NA	1775	850	NA
mu1e-5	sm-.01	N-400	1D	17133-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0394058005989951	0.848359590934218	NA	24975	3175	NA	402	99	NA	2850	950	NA
mu1e-5	sm-.01	N-400	1D	19957-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0426515742184599	0.848299788934117	NA	24975	2725	NA	402	99	NA	675	1325	NA
mu1e-5	sm-.01	N-400	1D	20359-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0405451288334447	0.832925021357857	NA	24975	1550	NA	402	99	NA	250	800	NA
mu1e-5	sm-.01	N-400	1D	21105-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0396158510927947	0.836970702045329	NA	24975	925	NA	402	99	NA	1175	175	NA
mu1e-5	sm-.01	N-400	1D	25747-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0476186542412317	0.849922860445248	NA	24975	3150	NA	402	99	NA	2825	1650	NA
mu1e-5	sm-.01	N-400	1D	25952-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0351427254275884	0.828799060254284	NA	24975	3675	NA	402	99	NA	2425	2500	NA
mu1e-5	sm-.01	N-400	1D	27345-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0445897997574317	0.86798896929494	NA	24975	3400	NA	402	99	NA	3375	1800	NA
mu1e-5	sm-.01	N-400	1D	27868-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0425347763669216	0.84592479521584	NA	24975	2575	NA	402	99	NA	2550	1375	NA
mu1e-5	sm-.01	N-400	1D	29544-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0408701517289176	0.83459344690688	NA	24975	3125	NA	402	99	NA	2000	1100	NA
mu1e-5	sm-.01	N-400	1D	30144-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0371921796490186	0.83996381727725	NA	24975	1825	NA	402	99	NA	1675	375	NA
mu1e-5	sm-.01	N-400	1D	31574-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0376711591297245	0.829448590381426	NA	24975	4375	NA	402	99	NA	2525	1900	NA
mu1e-5	sm-.01	N-400	1D	31620-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.037983867973565	0.850922408161214	NA	24975	2350	NA	402	99	NA	350	300	NA
mu1e-5	sm-.01	N-400	1D	31845-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0428751763570209	0.844773857982813	NA	24975	3575	NA	402	99	NA	2825	1850	NA
mu1e-5	sm-.01	N-400	1D	32711-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.04398823667731	0.836537640082416	NA	24975	1175	NA	402	99	NA	1175	450	NA
mu1e-5	sm-.01	N-400	1D	34695-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0397742630132917	0.856676591788532	NA	24975	2350	NA	402	99	NA	1000	1750	NA
mu1e-5	sm-.01	N-400	1D	35344-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0406510358654489	0.847656540529675	NA	24975	3275	NA	402	99	NA	2975	2250	NA
mu1e-5	sm-.01	N-400	1D	36294-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.037806366179055	0.834649228604452	NA	24975	2550	NA	402	99	NA	1225	625	NA
mu1e-5	sm-.01	N-400	1D	37222-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0375463478626767	0.836418664254485	NA	24975	725	NA	402	99	NA	950	125	NA
mu1e-5	sm-.01	N-400	1D	39033-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0418785426103314	0.83793896678225	NA	24975	1925	NA	402	99	NA	500	250	NA
mu1e-5	sm-.01	N-400	1D	39918-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0494037276305042	0.865829815568621	NA	24975	2850	NA	402	99	NA	2625	1325	NA
mu1e-5	sm-.01	N-400	1D	39922-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.048942538551026	0.86322654404744	NA	24975	1500	NA	402	99	NA	400	500	NA
mu1e-5	sm-.01	N-400	1D	40109-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0395304262270736	0.822165686717926	NA	24975	2300	NA	402	99	NA	1625	1075	NA
mu1e-5	sm-.01	N-400	1D	42218-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0426402811811589	0.856272425750038	NA	24975	1875	NA	402	99	NA	1700	500	NA
mu1e-5	sm-.01	N-400	1D	43283-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0425425422638054	0.861617920498518	NA	24975	6925	NA	402	99	NA	5375	5700	NA
mu1e-5	sm-.01	N-400	1D	44002-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0390190218063909	0.835777551635761	NA	24975	2050	NA	402	99	NA	475	975	NA
mu1e-5	sm-.01	N-400	1D	44141-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0409279782678647	0.836700713603699	NA	24975	2550	NA	402	99	NA	450	725	NA
mu1e-5	sm-.01	N-400	1D	45444-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0421680465830054	0.846519046183225	NA	24975	3050	NA	402	99	NA	1150	1700	NA
mu1e-5	sm-.01	N-400	1D	46842-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0337490408653251	0.812760314588673	NA	24975	1475	NA	402	99	NA	1275	50	NA
mu1e-5	sm-.01	N-400	1D	47336-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0399748459196555	0.851451957384793	NA	24975	2825	NA	402	99	NA	2700	1675	NA
mu1e-5	sm-.01	N-400	1D	48198-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0405212742258855	0.855438589878888	NA	24975	1425	NA	402	99	NA	250	350	NA
mu1e-5	sm-.01	N-400	1D	49168-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0426134254102621	0.85045278657219	NA	24975	2675	NA	402	99	NA	1800	1925	NA
mu1e-5	sm-.01	N-400	1D	49221-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.040321557634712	0.86157269209508	NA	24975	5950	NA	402	99	NA	5000	4725	NA
mu1e-5	sm-.01	N-400	1D	50654-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0420596334249152	0.854202598120509	NA	24975	3275	NA	402	99	NA	2025	1975	NA
mu1e-5	sm-.01	N-400	1D	51316-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0375690267567634	0.806460374893211	NA	24975	3625	NA	402	99	NA	3800	2600	NA
mu1e-5	sm-.01	N-400	1D	52388-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0392085282542511	0.831984521835268	NA	24975	2475	NA	402	99	NA	925	200	NA
mu1e-5	sm-.01	N-400	1D	5258-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.038075264226133	0.830408814513292	NA	24975	1525	NA	402	99	NA	525	975	NA
mu1e-5	sm-.01	N-400	1D	52754-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0437753087794857	0.845762224232374	NA	24975	4600	NA	402	99	NA	2900	2500	NA
mu1e-5	sm-.01	N-400	1D	53255-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0380797814410534	0.845530931202573	NA	24975	5300	NA	402	99	NA	4475	4825	NA
mu1e-5	sm-.01	N-400	1D	54113-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.046582695972872	0.874071310116086	NA	24975	725	NA	402	99	NA	425	150	NA
mu1e-5	sm-.01	N-400	1D	55172-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0378079750501225	0.84250690989497	NA	24975	2425	NA	402	99	NA	2175	1300	NA
mu1e-5	sm-.01	N-400	1D	57762-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0424896660973738	0.857428011457862	NA	24975	2800	NA	402	99	NA	2100	1475	NA
mu1e-5	sm-.01	N-400	1D	58433-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0419814794188263	0.842558671290015	NA	24975	1450	NA	402	99	NA	100	250	NA
mu1e-5	sm-.01	N-400	1D	59236-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0400646023613277	0.844073068998442	NA	24975	1250	NA	402	99	NA	850	375	NA
mu1e-5	sm-.01	N-400	1D	61572-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0444146184500384	0.847928162219207	NA	24975	4425	NA	402	99	NA	3300	2150	NA
mu1e-5	sm-.01	N-400	1D	62434-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0401472117026806	0.830826800341726	NA	24975	2900	NA	402	99	NA	2000	975	NA
mu1e-5	sm-.01	N-400	1D	62711-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0424203299423282	0.848905221367908	NA	24975	2875	NA	402	99	NA	225	1650	NA
mu1e-5	sm-.01	N-400	1D	63572-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0436455162000941	0.834799989949244	NA	24975	1475	NA	402	99	NA	600	725	NA
mu1e-5	sm-.01	N-400	1D	67210-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0461720006930522	0.856614402733806	NA	24975	5325	NA	402	99	NA	3000	3200	NA
mu1e-5	sm-.01	N-400	1D	67582-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0374479592089305	0.84290780943766	NA	24975	2250	NA	402	99	NA	625	275	NA
mu1e-5	sm-.01	N-400	1D	67672-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0486862639538625	0.870209809538168	NA	24975	3925	NA	402	99	NA	3825	1375	NA
mu1e-5	sm-.01	N-400	1D	6770-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0416104489987872	0.833213603698678	NA	24975	1575	NA	402	99	NA	500	600	NA
mu1e-5	sm-.01	N-400	1D	67909-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0394014999628722	0.826509246695814	NA	24975	1625	NA	402	99	NA	1050	775	NA
mu1e-5	sm-.01	N-400	1D	69967-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0379940162372219	0.824094175586713	NA	24975	1850	NA	402	99	NA	1875	675	NA
mu1e-5	sm-.01	N-400	1D	70036-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0413483267740898	0.840807075732449	NA	24975	1025	NA	402	99	NA	1125	500	NA
mu1e-5	sm-.01	N-400	1D	71901-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0446673968466127	0.86177973767526	NA	24975	750	NA	402	99	NA	450	75	NA
mu1e-5	sm-.01	N-400	1D	72133-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.041602899680701	0.817706291773456	NA	24975	1475	NA	402	99	NA	1250	550	NA
mu1e-5	sm-.01	N-400	1D	727-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0411858926759239	0.83711957887331	NA	24975	1425	NA	402	99	NA	975	200	NA
mu1e-5	sm-.01	N-400	1D	73304-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0418553377391649	0.842234534398714	NA	24975	5050	NA	402	99	NA	4150	2950	NA
mu1e-5	sm-.01	N-400	1D	74133-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0413950768545333	0.827596110357304	NA	24975	725	NA	402	99	NA	525	125	NA
mu1e-5	sm-.01	N-400	1D	74738-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0362673881834608	0.813386979245188	NA	24975	3625	NA	402	99	NA	3725	2800	NA
mu1e-5	sm-.01	N-400	1D	76182-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0408601272245737	0.815771646816423	NA	24975	4525	NA	402	99	NA	2400	3950	NA
mu1e-5	sm-.01	N-400	1D	76281-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0476399099032202	0.8522624252475	NA	24975	2175	NA	402	99	NA	1625	425	NA
mu1e-5	sm-.01	N-400	1D	76713-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0344231578426277	0.822310668877833	NA	24975	1100	NA	402	99	NA	850	350	NA
mu1e-5	sm-.01	N-400	1D	76782-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0415185886487958	0.836675963616262	NA	24975	2125	NA	402	99	NA	525	125	NA
mu1e-5	sm-.01	N-400	1D	77360-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0431510977451053	0.856758756721443	NA	24975	2250	NA	402	99	NA	1225	1375	NA
mu1e-5	sm-.01	N-400	1D	79225-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0427093388777505	0.840928815518368	NA	24975	3025	NA	402	99	NA	2475	1925	NA
mu1e-5	sm-.01	N-400	1D	79875-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0422111457637187	0.855436830996533	NA	24975	1750	NA	402	99	NA	175	775	NA
mu1e-5	sm-.01	N-400	1D	81042-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0369907304274647	0.838312101110608	NA	24975	3200	NA	402	99	NA	2025	1550	NA
mu1e-5	sm-.01	N-400	1D	81571-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0376407452785822	0.851007713955475	NA	24975	1975	NA	402	99	NA	325	1450	NA
mu1e-5	sm-.01	N-400	1D	82296-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0422061025717185	0.827904542941856	NA	24975	1175	NA	402	99	NA	250	250	NA
mu1e-5	sm-.01	N-400	1D	83460-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0360173015519418	0.835770139202975	NA	24975	3350	NA	402	99	NA	2875	2700	NA
mu1e-5	sm-.01	N-400	1D	84113-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0413078265389471	0.84862932810694	NA	24975	1675	NA	402	99	NA	1150	375	NA
mu1e-5	sm-.01	N-400	1D	84204-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0457066656765922	0.864911302075481	NA	24975	5000	NA	402	99	NA	3725	3700	NA
mu1e-5	sm-.01	N-400	1D	87664-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0351971795252593	0.810528921051309	NA	24975	3175	NA	402	99	NA	3275	1400	NA
mu1e-5	sm-.01	N-400	1D	87905-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0396583005371154	0.826678225036434	NA	24975	2350	NA	402	99	NA	2400	950	NA
mu1e-5	sm-.01	N-400	1D	88130-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0347753459072795	0.846321548821549	NA	24975	3425	NA	402	99	NA	3200	2250	NA
mu1e-5	sm-.01	N-400	1D	88201-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.037659247295859	0.825991381476456	NA	24975	3075	NA	402	99	NA	425	2325	NA
mu1e-5	sm-.01	N-400	1D	89185-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0372484282567263	0.822426001306598	NA	24975	10875	NA	402	99	NA	10875	8825	NA
mu1e-5	sm-.01	N-400	1D	89202-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0398830165094923	0.846168526056586	NA	24975	3450	NA	402	99	NA	2800	2000	NA
mu1e-5	sm-.01	N-400	1D	89422-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0389973639266355	0.817991105080657	NA	24975	2775	NA	402	99	NA	900	1175	NA
mu1e-5	sm-.01	N-400	1D	89516-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0386216615925348	0.828732976531484	NA	24975	2300	NA	402	99	NA	1575	1000	NA
mu1e-5	sm-.01	N-400	1D	90006-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0400353332838296	0.829970601537766	NA	24975	2400	NA	402	99	NA	1125	675	NA
mu1e-5	sm-.01	N-400	1D	90414-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0372848444345437	0.839149706015378	NA	24975	2200	NA	402	99	NA	1975	1350	NA
mu1e-5	sm-.01	N-400	1D	91746-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0349531880399	0.811839162771999	NA	24975	2175	NA	402	99	NA	1525	1350	NA
mu1e-5	sm-.01	N-400	1D	93577-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0492064552857603	0.8608904970099	NA	24975	1825	NA	402	99	NA	2050	1100	NA
mu1e-5	sm-.01	N-400	1D	95225-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0342296601569268	0.820805065581185	NA	24975	1100	NA	402	99	NA	1250	250	NA
mu1e-5	sm-.01	N-400	1D	95975-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0401070518056484	0.827594100206041	NA	24975	1700	NA	402	99	NA	150	525	NA
mu1e-5	sm-.01	N-400	1D	96293-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.040236009009678	0.816350319111513	NA	24975	2800	NA	402	99	NA	75	1300	NA
mu1e-5	sm-.01	N-400	1D	9672-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0394885336996609	0.843182948891904	NA	24975	4725	NA	402	99	NA	3375	3825	NA
mu1e-5	sm-.01	N-400	1D	97770-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0373925150367565	0.834084376099301	NA	24975	3150	NA	402	99	NA	2100	1025	NA
mu1e-5	sm-.01	N-400	1D	98645-r1-501-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0432149575505557	0.844264787175235	NA	24975	3125	NA	402	99	NA	950	1950	NA
mu1e-5	sm-.01	N-400	2D	12698-r101-101-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mu1e-5	sm-.01	N-400	2D	182-r101-101-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mu1e-5	sm-.01	N-400	2D	39690-r101-101-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mu1e-5	sm-.01	N-400	2D	41220-r101-101-sb0.01-sm-0.01-N400-pophistory-run.Rdata	1e-05	0.3	0.2	400	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
